2413.00	-1329.00	205.00
1886.00	-1225.00	1046.00
1182.00	-791.00	1541.00
833.00	-48.00	1567.00
669.00	781.00	1149.00
791.00	1220.00	552.00
1072.00	1389.00	-140.00
1371.00	1227.00	-812.00
1566.00	691.00	-1506.00
1466.00	8.00	-1886.00
1128.00	-520.00	-1994.00
761.00	-680.00	-1976.00
273.00	-638.00	-1882.00
-307.00	-783.00	-1561.00
-855.00	-823.00	-904.00
-1148.00	-436.00	-163.00
-973.00	220.00	574.00
-242.00	801.00	1097.00
903.00	966.00	1298.00
2058.00	533.00	1078.00
2686.00	-427.00	491.00
2572.00	-1245.00	-30.00
2232.00	-1672.00	-57.00
1783.00	-1969.00	167.00
1138.00	-2105.00	536.00
275.00	-2032.00	648.00
-441.00	-1639.00	547.00
-840.00	-1138.00	401.00
-941.00	-607.00	338.00
-858.00	-47.00	223.00
-645.00	432.00	14.00
-418.00	707.00	-405.00
-310.00	653.00	-910.00
-333.00	367.00	-1304.00
-472.00	-264.00	-1399.00
-551.00	-828.00	-1096.00
-634.00	-994.00	-831.00
-894.00	-930.00	-459.00
-1138.00	-368.00	39.00
-1013.00	384.00	404.00
-499.00	1066.00	597.00
515.00	1435.00	805.00
1555.00	1233.00	853.00
2359.00	579.00	756.00
2797.00	-352.00	266.00
2596.00	-1246.00	-330.00
2168.00	-1732.00	-288.00
1771.00	-1956.00	187.00
1184.00	-1996.00	675.00
418.00	-1823.00	951.00
-212.00	-1489.00	923.00
-638.00	-1054.00	730.00
-785.00	-579.00	580.00
-698.00	-93.00	492.00
-555.00	371.00	262.00
-519.00	627.00	-359.00
-385.00	670.00	-947.00
-201.00	120.00	-1534.00
-113.00	-719.00	-1608.00
-114.00	-1209.00	-1374.00
-166.00	-1446.00	-1138.00
-394.00	-1562.00	-729.00
-882.00	-1243.00	-321.00
-1180.00	-379.00	178.00
-770.00	635.00	675.00
196.00	1214.00	953.00
1274.00	1153.00	1056.00
2213.00	695.00	814.00
2803.00	-5.00	168.00
2779.00	-842.00	-418.00
2404.00	-1484.00	-540.00
1919.00	-1922.00	-238.00
1391.00	-2105.00	152.00
792.00	-2071.00	458.00
141.00	-1795.00	677.00
-466.00	-1315.00	676.00
-773.00	-889.00	558.00
-851.00	-338.00	552.00
-786.00	264.00	364.00
-539.00	853.00	51.00
-63.00	1185.00	-639.00
407.00	965.00	-1382.00
659.00	349.00	-1783.00
673.00	-363.00	-1843.00
520.00	-768.00	-1699.00
179.00	-753.00	-1582.00
-314.00	-416.00	-1366.00
-652.00	202.00	-851.00
-493.00	769.00	-444.00
3.00	1234.00	-311.00
553.00	1420.00	-457.00
1262.00	1416.00	-501.00
2003.00	1092.00	-600.00
2477.00	540.00	-783.00
2659.00	127.00	-688.00
2690.00	-56.00	-315.00
2525.00	-114.00	266.00
2121.00	61.00	737.00
1504.00	457.00	992.00
1237.00	790.00	916.00
1305.00	1082.00	718.00
1523.00	1421.00	85.00
1911.00	1368.00	-537.00
2292.00	1057.00	-852.00
2525.00	614.00	-1130.00
2516.00	122.00	-1411.00
2336.00	-640.00	-1546.00
2140.00	-1151.00	-1392.00
1923.00	-1325.00	-1354.00
1715.00	-1327.00	-1451.00
1482.00	-1262.00	-1568.00
1095.00	-1286.00	-1580.00
553.00	-1412.00	-1363.00
11.00	-1200.00	-1268.00
-237.00	-361.00	-1453.00
-24.00	551.00	-1410.00
543.00	1107.00	-1235.00
1299.00	1328.00	-898.00
1978.00	1098.00	-838.00
2379.00	585.00	-1016.00
2634.00	-47.00	-968.00
2682.00	-562.00	-545.00
2558.00	-769.00	-2.00
2336.00	-668.00	480.00
2069.00	-331.00	852.00
1877.00	29.00	1025.00
1940.00	407.00	907.00
2161.00	768.00	497.00
2362.00	957.00	-142.00
2517.00	767.00	-748.00
2564.00	362.00	-1220.00
2211.00	-113.00	-1738.00
